id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
4313,30,admin.,married,secondary,no,0,no,no,cellular,1,jun,318,1,-1,0,unknown,yes
4314,29,self-employed,single,tertiary,no,121,yes,no,unknown,30,may,1500,2,-1,0,unknown,yes
4315,44,services,single,secondary,no,618,no,no,cellular,12,may,193,1,-1,0,unknown,yes
4316,34,blue-collar,married,secondary,no,2495,yes,no,unknown,23,may,924,1,-1,0,unknown,yes
4317,62,retired,married,secondary,no,569,no,no,cellular,4,feb,94,5,184,1,success,yes
4318,58,management,married,tertiary,no,473,no,no,cellular,18,feb,1109,1,262,1,success,yes
4319,60,management,married,tertiary,no,474,no,no,cellular,31,aug,415,5,186,3,other,yes
4320,62,retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227,2,-1,0,unknown,yes
4321,53,admin.,married,secondary,no,1796,no,no,telephone,15,dec,476,1,193,1,failure,yes
4322,32,management,single,tertiary,no,520,no,no,cellular,3,feb,443,2,-1,0,unknown,yes
4323,39,blue-collar,married,primary,no,118,no,no,cellular,3,feb,906,1,-1,0,unknown,yes
4324,58,management,married,tertiary,no,3342,no,no,cellular,5,feb,344,5,-1,0,unknown,yes
4325,38,admin.,single,secondary,no,3239,no,no,unknown,5,jun,817,2,-1,0,unknown,yes
4326,56,technician,married,secondary,no,23,no,no,cellular,20,nov,857,3,-1,0,unknown,yes
4327,52,management,married,tertiary,no,40,no,no,cellular,19,nov,1265,3,-1,0,unknown,yes
4328,45,management,married,tertiary,no,226,yes,no,cellular,13,aug,177,6,179,10,success,yes
4329,28,management,single,tertiary,no,939,yes,no,unknown,27,may,740,1,-1,0,unknown,yes
4330,29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,jul,574,1,-1,0,unknown,yes
4331,29,blue-collar,married,secondary,no,940,yes,yes,cellular,15,may,382,1,-1,0,unknown,yes
4332,60,blue-collar,married,primary,no,5,no,no,cellular,29,jan,533,1,92,1,success,yes
4333,31,management,married,secondary,no,0,no,no,cellular,11,aug,720,1,-1,0,unknown,yes
4334,31,services,married,secondary,no,447,no,no,cellular,4,jun,327,3,77,3,success,yes
4335,57,technician,divorced,tertiary,no,126,no,no,telephone,4,jun,166,2,-1,0,unknown,yes
4336,25,technician,single,secondary,no,4718,no,no,cellular,24,jul,709,1,-1,0,unknown,yes
4337,27,management,single,secondary,no,843,no,no,cellular,8,jan,187,1,-1,0,unknown,yes
4338,24,blue-collar,married,primary,no,656,yes,no,unknown,16,may,894,1,-1,0,unknown,yes
4339,39,services,single,secondary,no,91,no,no,cellular,3,sep,213,1,185,1,success,yes
4340,27,services,married,secondary,no,0,yes,no,cellular,22,jul,1608,13,-1,0,unknown,yes
4341,24,self-employed,single,tertiary,no,2984,yes,no,unknown,27,may,935,1,-1,0,unknown,yes
4342,56,management,married,primary,no,870,no,no,cellular,16,nov,257,1,-1,0,unknown,yes
4343,33,admin.,single,tertiary,no,7608,no,no,cellular,30,mar,238,4,-1,0,unknown,yes
4344,38,technician,married,secondary,no,5115,yes,no,cellular,2,jun,318,1,95,7,success,yes
4345,34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401,2,-1,0,unknown,yes
4346,45,blue-collar,married,secondary,no,154,yes,no,unknown,7,may,1138,1,-1,0,unknown,yes
4347,35,management,married,tertiary,no,1731,no,no,cellular,31,jul,361,4,-1,0,unknown,yes
4348,52,management,married,tertiary,no,3634,no,no,cellular,8,feb,341,8,-1,0,unknown,yes
4349,38,admin.,divorced,secondary,no,19,yes,no,cellular,5,feb,1130,3,251,2,success,yes
4350,23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,806,1,-1,0,unknown,yes
4351,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,oct,576,1,183,4,success,yes
4352,36,technician,single,secondary,no,12264,no,no,cellular,12,apr,158,2,-1,0,unknown,yes
4353,33,services,married,secondary,no,478,no,no,cellular,30,apr,475,2,-1,0,unknown,yes
4354,43,management,single,tertiary,no,2081,no,no,cellular,22,oct,554,3,-1,0,unknown,yes
4355,41,technician,married,secondary,no,965,no,no,cellular,22,aug,336,10,-1,0,unknown,yes
4356,46,technician,married,secondary,no,332,yes,no,unknown,9,may,772,1,-1,0,unknown,yes
4357,60,housemaid,married,primary,no,1163,no,no,cellular,30,apr,470,8,-1,0,unknown,yes
4358,40,unemployed,married,secondary,no,1960,yes,no,unknown,2,jun,605,6,-1,0,unknown,yes
4359,33,admin.,divorced,secondary,no,294,yes,no,cellular,8,may,763,1,-1,0,unknown,yes
4360,35,self-employed,married,secondary,no,188,yes,yes,unknown,5,jun,1865,2,-1,0,unknown,yes
4361,36,management,married,tertiary,no,254,no,no,cellular,3,feb,303,2,-1,0,unknown,yes
4362,28,student,single,secondary,no,1377,yes,no,cellular,14,may,688,2,-1,0,unknown,yes
4363,60,retired,married,secondary,no,523,no,no,cellular,13,aug,192,3,-1,0,unknown,yes
4364,47,management,married,tertiary,no,600,no,no,cellular,19,aug,290,15,-1,0,unknown,yes
4365,35,student,married,tertiary,no,387,yes,no,cellular,8,may,1024,3,347,3,failure,yes
4366,53,admin.,married,secondary,no,849,yes,no,cellular,6,feb,3102,3,-1,0,unknown,yes
4367,39,blue-collar,divorced,primary,no,1317,yes,no,cellular,20,nov,543,1,170,4,other,yes
4368,46,services,married,secondary,no,273,no,no,cellular,22,aug,565,2,-1,0,unknown,yes
4369,34,management,married,tertiary,no,0,yes,no,cellular,30,apr,300,1,86,1,success,yes
4370,58,retired,divorced,primary,no,2538,yes,no,cellular,19,nov,680,2,111,6,failure,yes
4371,34,technician,married,secondary,no,133,no,no,cellular,15,nov,401,2,187,5,success,yes
4372,33,admin.,single,tertiary,no,146,no,no,cellular,22,oct,380,1,91,3,success,yes
4373,42,technician,single,unknown,no,11115,no,no,cellular,30,apr,328,1,-1,0,unknown,yes
4374,32,services,single,secondary,no,486,no,no,cellular,29,jan,1181,1,-1,0,unknown,yes
4375,47,management,single,tertiary,no,159,no,no,telephone,29,oct,220,3,155,3,other,yes
4376,35,blue-collar,married,unknown,no,1201,no,no,unknown,18,jun,537,1,-1,0,unknown,yes
4377,77,retired,married,primary,no,2590,no,no,telephone,13,nov,212,3,277,12,failure,yes
4378,62,retired,married,unknown,no,800,no,no,cellular,17,feb,737,1,-1,0,unknown,yes
4379,62,self-employed,divorced,secondary,no,0,yes,no,cellular,20,aug,158,1,-1,0,unknown,yes
4380,38,management,married,tertiary,no,385,yes,no,telephone,28,oct,154,1,-1,0,unknown,yes
4381,37,management,married,tertiary,no,238,no,no,cellular,3,feb,185,1,92,1,success,yes
4382,38,management,married,tertiary,no,238,no,no,cellular,4,aug,139,1,92,3,failure,yes
4383,31,management,married,tertiary,no,1812,no,no,cellular,30,apr,461,1,-1,0,unknown,yes
4384,38,management,married,tertiary,no,413,no,no,cellular,13,oct,252,2,183,3,success,yes
4385,31,blue-collar,married,secondary,no,152,yes,yes,cellular,8,jul,831,1,-1,0,unknown,yes
4386,34,blue-collar,married,primary,no,1031,yes,no,unknown,29,may,751,3,-1,0,unknown,yes
4387,33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,-1,0,unknown,yes
4388,38,management,married,tertiary,no,613,no,no,cellular,3,feb,239,1,-1,0,unknown,yes
4389,28,services,single,secondary,no,168,no,no,cellular,12,jan,387,1,194,1,other,yes
4390,67,retired,single,tertiary,no,2144,no,no,telephone,21,apr,847,2,-1,0,unknown,yes
4391,31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,1,86,3,success,yes
4392,49,technician,married,tertiary,no,2611,no,no,cellular,20,apr,194,2,-1,0,unknown,yes
4393,53,technician,single,secondary,no,925,no,no,cellular,25,aug,930,3,-1,0,unknown,yes
4394,31,technician,single,tertiary,no,985,yes,no,cellular,17,apr,997,1,57,2,failure,yes
4395,60,technician,divorced,secondary,no,367,no,no,cellular,16,aug,318,2,-1,0,unknown,yes
4396,30,unemployed,single,tertiary,no,302,no,no,cellular,11,feb,528,3,-1,0,unknown,yes
4397,38,admin.,married,secondary,no,47,yes,no,cellular,4,may,288,5,-1,0,unknown,yes
4398,49,blue-collar,married,secondary,no,1946,no,no,cellular,16,jul,486,1,-1,0,unknown,yes
4399,40,technician,married,secondary,no,2266,no,no,cellular,16,oct,447,1,147,5,failure,yes
4400,34,technician,single,tertiary,no,992,yes,no,cellular,5,feb,71,2,-1,0,unknown,yes
4401,35,management,single,tertiary,no,3544,yes,no,cellular,8,jun,380,1,-1,0,unknown,yes
4402,33,blue-collar,single,secondary,no,76,yes,no,unknown,4,jun,1141,4,-1,0,unknown,yes
4403,34,management,single,unknown,no,6013,yes,no,cellular,18,may,612,1,-1,0,unknown,yes
4404,28,housemaid,single,tertiary,no,19,no,no,cellular,17,apr,149,1,-1,0,unknown,yes
4405,27,blue-collar,single,primary,no,232,yes,no,cellular,26,oct,701,2,-1,0,unknown,yes
4406,22,unemployed,single,tertiary,no,993,no,no,cellular,28,jul,115,3,93,1,other,yes
4407,27,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,1,87,3,success,yes
4408,34,technician,married,tertiary,no,127,no,no,cellular,3,jun,117,1,-1,0,unknown,yes
4409,62,housemaid,married,tertiary,no,1528,no,no,cellular,15,oct,134,2,184,1,success,yes
4410,36,blue-collar,married,secondary,no,324,yes,yes,cellular,16,jul,830,1,-1,0,unknown,yes
4411,47,services,divorced,tertiary,no,1639,no,no,cellular,12,jan,349,1,-1,0,unknown,yes
4412,32,admin.,married,secondary,no,0,yes,no,cellular,30,apr,177,2,-1,0,unknown,yes
4413,33,admin.,married,secondary,no,-370,yes,no,cellular,7,may,261,1,345,1,failure,yes
4414,27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,2,97,7,success,yes
4415,35,management,married,tertiary,no,323,no,no,cellular,11,jan,261,2,-1,0,unknown,yes
4416,47,housemaid,married,secondary,no,3940,yes,no,cellular,5,aug,226,3,97,2,failure,yes
4417,57,management,divorced,tertiary,no,8897,yes,no,cellular,12,aug,865,2,-1,0,unknown,yes
4418,26,technician,single,secondary,no,2002,no,no,cellular,29,jan,146,1,-1,0,unknown,yes
4419,46,blue-collar,married,secondary,no,668,yes,no,unknown,15,may,1263,2,-1,0,unknown,yes
4420,58,services,married,primary,no,2946,yes,no,cellular,14,may,467,1,-1,0,unknown,yes
4421,43,services,married,tertiary,no,4216,no,no,cellular,24,dec,150,2,195,2,success,yes
4422,49,services,married,primary,no,0,yes,no,cellular,6,may,445,2,166,3,failure,yes
4423,34,technician,married,tertiary,no,23076,no,no,cellular,26,may,243,2,35,6,other,yes
4424,28,unemployed,married,primary,no,7459,yes,no,cellular,2,feb,981,5,269,2,failure,yes
4425,33,blue-collar,married,primary,no,5,yes,no,cellular,17,apr,1007,2,-1,0,unknown,yes
4426,25,student,single,secondary,no,4147,no,no,cellular,14,aug,211,3,-1,0,unknown,yes
4427,26,services,single,tertiary,no,0,no,yes,telephone,1,jul,261,4,-1,0,unknown,yes
4428,32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,522,1,183,2,success,yes
4429,29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,yes
4430,30,management,single,tertiary,no,720,no,no,cellular,15,jan,1265,4,210,4,other,yes
4431,23,technician,single,secondary,no,598,no,no,cellular,11,nov,406,1,195,1,failure,yes
4432,41,technician,married,secondary,no,1819,no,no,cellular,22,sep,397,1,371,3,failure,yes
4433,66,management,married,secondary,no,587,no,no,cellular,12,may,457,2,392,2,success,yes
4434,62,retired,married,secondary,no,1495,no,no,cellular,13,oct,896,1,57,2,success,yes
4435,28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,474,3,95,3,other,yes
4436,33,management,married,tertiary,no,271,yes,no,cellular,13,nov,182,2,91,2,success,yes
4437,77,retired,married,primary,no,29340,no,no,cellular,15,mar,257,1,91,2,other,yes
4438,54,management,married,tertiary,no,1014,no,yes,cellular,30,apr,240,1,162,2,failure,yes
4439,50,management,married,tertiary,no,2366,no,no,cellular,28,jan,816,2,149,1,other,yes
4440,31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,2,-1,0,unknown,yes
4441,45,management,single,tertiary,no,1411,no,no,cellular,7,sep,800,2,102,3,failure,yes
4442,30,management,single,tertiary,no,617,no,no,cellular,27,feb,192,2,-1,0,unknown,yes
4443,40,technician,divorced,tertiary,no,4736,yes,no,cellular,11,feb,285,2,-1,0,unknown,yes
4444,67,retired,married,unknown,no,2540,no,no,telephone,14,sep,279,3,92,9,success,yes
4445,39,services,single,secondary,no,403,yes,no,cellular,7,may,1262,3,-1,0,unknown,yes
4446,20,blue-collar,single,secondary,no,423,yes,no,cellular,16,apr,498,1,-1,0,unknown,yes
4447,31,management,married,tertiary,no,131,no,no,cellular,18,feb,332,2,-1,0,unknown,yes
4448,31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,1034,2,-1,0,unknown,yes
4449,33,management,married,tertiary,no,273,yes,no,unknown,16,may,803,1,-1,0,unknown,yes
4450,45,blue-collar,married,primary,no,101,yes,no,unknown,12,may,460,5,-1,0,unknown,yes
4451,45,admin.,married,secondary,no,0,no,yes,telephone,15,jul,533,3,-1,0,unknown,yes
4452,31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,1,184,3,success,yes
4453,33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,2,94,1,success,yes
4454,41,blue-collar,married,secondary,no,2689,yes,no,cellular,15,apr,135,1,-1,0,unknown,yes
4455,31,management,married,tertiary,no,3160,yes,no,cellular,26,apr,688,2,-1,0,unknown,yes
4456,50,housemaid,married,secondary,no,388,no,no,cellular,11,mar,203,2,-1,0,unknown,yes
4457,56,retired,married,secondary,no,393,no,yes,cellular,26,jul,183,1,221,2,failure,yes
4458,28,student,single,secondary,no,69,no,no,cellular,30,jan,532,2,-1,0,unknown,yes
4459,35,technician,single,tertiary,no,2658,yes,no,cellular,19,aug,768,2,141,3,failure,yes
4460,30,services,single,secondary,yes,-366,yes,no,cellular,18,jul,516,1,-1,0,unknown,yes
4461,64,retired,married,secondary,no,466,yes,no,cellular,18,oct,526,1,-1,0,unknown,yes
4462,32,student,single,tertiary,no,64,no,no,cellular,30,jun,598,4,105,5,failure,yes
4463,29,blue-collar,married,secondary,no,580,yes,yes,cellular,17,apr,1311,2,-1,0,unknown,yes
4464,29,management,single,secondary,no,3317,no,yes,telephone,4,may,640,7,-1,0,unknown,yes
4465,51,blue-collar,married,secondary,no,955,no,yes,cellular,17,dec,221,3,-1,0,unknown,yes
4466,40,housemaid,single,tertiary,no,7441,no,no,cellular,31,jul,1461,6,-1,0,unknown,yes
4467,45,technician,married,tertiary,no,377,yes,no,unknown,19,jun,835,3,-1,0,unknown,yes
4468,36,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,1,90,6,success,yes
4469,31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,jun,166,2,-1,0,unknown,yes
4470,43,services,married,secondary,no,-236,yes,no,cellular,28,jul,745,7,-1,0,unknown,yes
4471,42,services,married,secondary,no,774,no,no,cellular,28,jan,997,1,-1,0,unknown,yes
4472,46,admin.,married,secondary,no,659,yes,no,telephone,29,jul,1127,11,-1,0,unknown,yes
4473,34,technician,married,tertiary,no,149,no,no,cellular,22,aug,739,2,-1,0,unknown,yes
4474,52,blue-collar,married,secondary,no,1405,no,yes,cellular,17,jul,753,2,-1,0,unknown,yes
4475,47,admin.,married,secondary,no,290,yes,no,cellular,22,jul,1352,2,-1,0,unknown,yes
4476,40,student,single,secondary,no,595,yes,no,cellular,3,jun,406,2,-1,0,unknown,yes
4477,26,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196,2,other,yes
4478,45,technician,married,secondary,no,0,yes,no,cellular,7,dec,344,1,-1,0,unknown,yes
4479,55,retired,divorced,secondary,no,2204,no,no,cellular,22,feb,261,1,264,1,failure,yes
4480,42,unemployed,married,tertiary,no,576,no,no,cellular,3,jun,447,2,96,1,success,yes
4481,40,management,single,tertiary,no,3840,yes,no,cellular,24,sep,232,2,409,2,success,yes
4482,43,technician,married,secondary,no,1358,no,no,cellular,10,mar,159,3,-1,0,unknown,yes
4483,26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,1,35,2,failure,yes
4484,31,blue-collar,married,secondary,no,0,yes,no,unknown,10,aug,97,1,782,1,other,yes
4485,31,management,single,tertiary,no,533,no,no,cellular,11,feb,144,1,91,9,success,yes
4486,29,services,single,tertiary,no,1788,no,no,cellular,27,oct,353,1,-1,0,unknown,yes
4487,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,2,104,3,success,yes
4488,35,management,single,tertiary,no,80,no,no,cellular,4,sep,434,2,94,1,other,yes
4489,36,technician,single,secondary,no,3254,yes,no,unknown,27,oct,207,1,-1,0,unknown,yes
4490,30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,1,-1,0,unknown,yes
4491,48,management,married,tertiary,no,0,no,yes,cellular,19,feb,204,4,182,1,success,yes
4492,33,management,single,unknown,no,1534,yes,no,cellular,11,jul,1041,2,-1,0,unknown,yes
4493,36,management,married,tertiary,no,535,no,no,cellular,20,apr,150,2,-1,0,unknown,yes
4494,46,admin.,married,secondary,no,368,no,no,cellular,20,aug,293,1,90,4,other,yes
4495,35,unemployed,single,tertiary,no,415,no,no,cellular,4,may,164,2,89,2,success,yes
4496,46,technician,married,secondary,no,3434,no,yes,cellular,8,jun,148,2,101,1,success,yes
4497,32,admin.,married,secondary,no,35,no,no,cellular,17,dec,324,3,126,3,success,yes
4498,46,services,married,secondary,no,2948,no,no,cellular,21,nov,893,1,-1,0,unknown,yes
4499,54,housemaid,married,tertiary,no,2473,no,no,cellular,5,mar,607,2,-1,0,unknown,yes
4500,36,management,married,tertiary,no,1133,yes,no,cellular,4,aug,293,1,181,2,other,yes
4501,29,admin.,single,secondary,no,306,yes,no,cellular,18,may,774,4,-1,0,unknown,yes
4502,58,management,married,secondary,no,-382,no,no,cellular,31,jul,644,12,-1,0,unknown,yes
4503,35,admin.,divorced,secondary,no,1224,yes,no,cellular,3,nov,187,1,-1,0,unknown,yes
4504,30,management,single,tertiary,no,5359,no,no,cellular,27,may,119,1,98,1,success,yes
4505,31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577,6,182,2,success,yes
4506,35,management,married,tertiary,no,925,no,no,cellular,8,jun,200,4,-1,0,unknown,yes
4507,36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,3,97,2,success,yes
4508,34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,yes
4509,28,student,single,secondary,no,1925,no,no,cellular,25,may,252,1,88,4,failure,yes
4510,23,services,single,secondary,no,279,yes,no,cellular,18,may,843,1,370,1,failure,yes
4511,46,blue-collar,married,unknown,no,842,yes,no,telephone,8,may,833,1,-1,0,unknown,yes
4512,33,unemployed,single,tertiary,no,6748,no,no,cellular,14,aug,1579,2,-1,0,unknown,yes
4513,25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other,yes
4514,43,blue-collar,married,primary,no,3917,no,no,cellular,2,mar,154,1,-1,0,unknown,yes
4515,38,technician,single,secondary,no,1711,no,no,telephone,30,sep,234,1,-1,0,unknown,yes
4516,62,retired,married,secondary,no,298,no,no,cellular,17,nov,709,2,-1,0,unknown,yes
4517,33,unknown,married,secondary,no,335,no,no,cellular,4,feb,891,2,177,7,failure,yes
4518,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success,yes
4519,38,technician,married,secondary,no,1478,no,no,cellular,12,aug,926,4,-1,0,unknown,yes
4520,32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,440,1,280,1,failure,yes
4521,24,student,single,secondary,no,1234,no,no,cellular,21,jul,314,1,156,2,success,yes
4522,26,management,single,tertiary,no,3704,no,no,cellular,19,aug,238,4,-1,0,unknown,yes
4523,55,blue-collar,married,unknown,no,890,no,no,cellular,22,aug,1329,2,-1,0,unknown,yes
4524,47,management,married,tertiary,no,3663,no,no,cellular,30,mar,364,3,-1,0,unknown,yes
4525,58,blue-collar,single,secondary,no,119,yes,yes,cellular,12,may,985,1,-1,0,unknown,yes
4526,30,blue-collar,married,secondary,no,167,yes,no,cellular,10,jul,255,1,-1,0,unknown,yes
4527,39,technician,single,secondary,no,1022,yes,no,unknown,20,may,1410,2,-1,0,unknown,yes
4528,30,admin.,single,tertiary,no,305,no,no,cellular,4,feb,227,2,-1,0,unknown,yes
4529,34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177,1,-1,0,unknown,yes
4530,34,management,married,tertiary,no,3047,no,no,cellular,30,apr,317,1,160,5,other,yes
